Cod. Departamento,Nombre Departamento,Cod. Municipio,Nombre Municipio,Tipo,LATITUD,LONGITUD
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,Municipio,9.484388135,-74.665211779
47,MAGDALENA,47745,SITIONUEVO,Municipio,10.89027616,-74.629660378
47,MAGDALENA,47798,TENERIFE,Municipio,9.924701267,-74.732630011
47,MAGDALENA,47960,ZAPAYÁN,Municipio,10.117798928,-74.691154562
47,MAGDALENA,47980,ZONA BANANERA,Municipio,10.796346583,-74.177983168
50,META,50001,VILLAVICENCIO,Municipio,4.09166877,-73.492915945
50,META,50006,ACACÍAS,Municipio,3.943383008,-73.571351617
50,META,50110,BARRANCA DE UPÍA,Municipio,4.519076127,-72.995489813
50,META,50124,CABUYARO,Municipio,4.315244759,-72.952688956
50,META,50150,CASTILLA LA NUEVA,Municipio,3.805154089,-73.538866677
50,META,50223,CUBARRAL,Municipio,3.834631516,-74.062324943
50,META,50226,CUMARAL,Municipio,4.232526389,-73.314775392
50,META,50245,EL CALVARIO,Municipio,4.353769888,-73.714416844
50,META,50251,EL CASTILLO,Municipio,3.60282633,-73.894452375
50,META,50270,EL DORADO,Municipio,3.706969785,-73.831618922
50,META,50287,FUENTE DE ORO,Municipio,3.382370124,-73.596254293
50,META,50313,GRANADA,Municipio,3.441051399,-73.761154704
50,META,50318,GUAMAL,Municipio,3.947775585,-73.959838638
50,META,50325,MAPIRIPÁN,Municipio,3.117523361,-71.938056916
50,META,50330,MESETAS,Municipio,3.154771201,-74.124548242
50,META,50350,LA MACARENA,Municipio,2.161863917,-74.094880756
50,META,50370,URIBE,Municipio,3.047726858,-74.430661339
50,META,50400,LEJANÍAS,Municipio,3.614714873,-74.096284667
50,META,50450,PUERTO CONCORDIA,Municipio,2.752260112,-72.721094102
50,META,50568,PUERTO GAITÁN,Municipio,4.005034467,-71.631574285
50,META,50573,PUERTO LÓPEZ,Municipio,4.014298921,-72.645704992
50,META,50577,PUERTO LLERAS,Municipio,3.193092925,-73.236714364
50,META,50590,PUERTO RICO,Municipio,2.758083657,-73.137801709
50,META,50606,RESTREPO,Municipio,4.204310977,-73.502260369
50,META,50680,SAN CARLOS DE GUAROA,Municipio,3.84761678,-73.275834014
50,META,50683,SAN JUAN DE ARAMA,Municipio,3.289851171,-73.816352434
50,META,50686,SAN JUANITO,Municipio,4.471346322,-73.660413554
50,META,50689,SAN MARTÍN,Municipio,3.515860962,-72.656727424
50,META,50711,VISTAHERMOSA,Municipio,2.811616698,-73.666522336
52,NARIÑO,52001,PASTO,Municipio,1.083605497,-77.206100743
52,NARIÑO,52019,ALBÁN,Municipio,1.469854084,-77.068809472
52,NARIÑO,52022,ALDANA,Municipio,0.913431916,-77.695387307
52,NARIÑO,52036,ANCUYA,Municipio,1.245254077,-77.53115777
52,NARIÑO,52051,ARBOLEDA,Municipio,1.480051172,-77.129850006
52,NARIÑO,52079,BARBACOAS,Municipio,1.44563774,-78.156210724
52,NARIÑO,52083,BELÉN,Municipio,1.593645287,-77.019993659
52,NARIÑO,52110,BUESACO,Municipio,1.315215636,-77.116366395
52,NARIÑO,52203,COLÓN,Municipio,1.636334379,-77.0473156
52,NARIÑO,52207,CONSACÁ,Municipio,1.209066732,-77.440639207
52,NARIÑO,52210,CONTADERO,Municipio,0.932667458,-77.528087314
52,NARIÑO,52215,CÓRDOBA,Municipio,0.78274688,-77.368059034
52,NARIÑO,52224,CUASPUD CARLOSAMA,Municipio,0.875426999,-77.735916005
52,NARIÑO,52227,CUMBAL,Municipio,0.944223274,-77.959584455
52,NARIÑO,52233,CUMBITARA,Municipio,1.72559011,-77.592816372
52,NARIÑO,52240,CHACHAGÜÍ,Municipio,1.386497844,-77.26969022
52,NARIÑO,52250,EL CHARCO,Municipio,2.216382295,-77.995332339
52,NARIÑO,52254,EL PEÑOL,Municipio,1.512283967,-77.430509342
52,NARIÑO,52256,EL ROSARIO,Municipio,1.887689437,-77.483195889
52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,Municipio,1.409430207,-76.985269588
52,NARIÑO,52260,EL TAMBO,Municipio,1.43026376,-77.383115973
52,NARIÑO,52287,FUNES,Municipio,0.957786429,-77.395327805
52,NARIÑO,52317,GUACHUCAL,Municipio,0.975037904,-77.737589414
52,NARIÑO,52320,GUAITARILLA,Municipio,1.151366658,-77.530113362
52,NARIÑO,52323,GUALMATÁN,Municipio,0.928642623,-77.582618827
52,NARIÑO,52352,ILES,Municipio,0.980534037,-77.518657295
52,NARIÑO,52354,IMUÉS,Municipio,1.07287697,-77.501508644
52,NARIÑO,52356,IPIALES,Municipio,0.497708465,-77.240476252
52,NARIÑO,52378,LA CRUZ,Municipio,1.584175998,-76.923352621
52,NARIÑO,52381,LA FLORIDA,Municipio,1.338034371,-77.422930412
52,NARIÑO,52385,LA LLANADA,Municipio,1.541847847,-77.61781608
52,NARIÑO,52390,LA TOLA,Municipio,2.56027333,-78.235066941
52,NARIÑO,52399,LA UNIÓN,Municipio,1.619697376,-77.142846218
52,NARIÑO,52405,LEIVA,Municipio,1.900862361,-77.31220073
52,NARIÑO,52411,LINARES,Municipio,1.395173084,-77.520937738
52,NARIÑO,52418,LOS ANDES,Municipio,1.672601269,-77.710544487
52,NARIÑO,52427,MAGÜÍ,Municipio,1.906858429,-78.044736438
52,NARIÑO,52435,MALLAMA,Municipio,1.155947016,-77.846646464
52,NARIÑO,52473,MOSQUERA,Municipio,2.442493698,-78.438827004
52,NARIÑO,52480,NARIÑO,Municipio,1.286775273,-77.352203665
52,NARIÑO,52490,OLAYA HERRERA,Municipio,2.287856547,-78.31219024
52,NARIÑO,52506,OSPINA,Municipio,1.029815854,-77.552349435
52,NARIÑO,52520,FRANCISCO PIZARRO,Municipio,2.088531925,-78.591930987
52,NARIÑO,52540,POLICARPA,Municipio,1.735354202,-77.48134359
52,NARIÑO,52560,POTOSÍ,Municipio,0.785841088,-77.528704073
52,NARIÑO,52565,PROVIDENCIA,Municipio,1.232864821,-77.598442123
52,NARIÑO,52573,PUERRES,Municipio,0.854351651,-77.350325234
52,NARIÑO,52585,PUPIALES,Municipio,0.916769831,-77.633369537
52,NARIÑO,52612,RICAURTE,Municipio,1.147671848,-78.05811118
52,NARIÑO,52621,ROBERTO PAYÁN,Municipio,1.897581156,-78.3811163
52,NARIÑO,52678,SAMANIEGO,Municipio,1.430555262,-77.691795591
52,NARIÑO,52683,SANDONÁ,Municipio,1.288105409,-77.456700683
52,NARIÑO,52685,SAN BERNARDO,Municipio,1.529782485,-77.020706625
52,NARIÑO,52687,SAN LORENZO,Municipio,1.542139582,-77.218726925
52,NARIÑO,52693,SAN PABLO,Municipio,1.681576627,-76.975279793
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,Municipio,1.536823494,-77.101403249
52,NARIÑO,52696,SANTA BÁRBARA,Municipio,2.494420411,-77.982564611
52,NARIÑO,52699,SANTACRUZ,Municipio,1.285179376,-77.744574404
52,NARIÑO,52720,SAPUYES,Municipio,1.045287475,-77.71810954
52,NARIÑO,52786,TAMINANGO,Municipio,1.591661392,-77.325253155
52,NARIÑO,52788,TANGUA,Municipio,1.064078111,-77.350634907
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Municipio,1.574550638,-78.615409629
52,NARIÑO,52838,TÚQUERRES,Municipio,1.134440523,-77.63073238
52,NARIÑO,52885,YACUANQUER,Municipio,1.125547916,-77.424675688
54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,Municipio,8.112041811,-72.488626408
54,NORTE DE SANTANDER,54003,ÁBREGO,Municipio,8.019834481,-73.158504846
54,NORTE DE SANTANDER,54051,ARBOLEDAS,Municipio,7.586048164,-72.917053152
54,NORTE DE SANTANDER,54099,BOCHALEMA,Municipio,7.608509339,-72.659519092
54,NORTE DE SANTANDER,54109,BUCARASICA,Municipio,8.079802239,-72.929199255
54,NORTE DE SANTANDER,54125,CÁCOTA,Municipio,7.270560088,-72.652121526
54,NORTE DE SANTANDER,54128,CÁCHIRA,Municipio,7.684188896,-73.129394812
54,NORTE DE SANTANDER,54172,CHINÁCOTA,Municipio,7.583353136,-72.583909779
54,NORTE DE SANTANDER,54174,CHITAGÁ,Municipio,7.05161677,-72.525447458
54,NORTE DE SANTANDER,54206,CONVENCIÓN,Municipio,8.873159895,-73.200077686
54,NORTE DE SANTANDER,54223,CUCUTILLA,Municipio,7.502182366,-72.797034471
54,NORTE DE SANTANDER,54239,DURANIA,Municipio,7.746993206,-72.672080719
54,NORTE DE SANTANDER,54245,EL CARMEN,Municipio,8.867990035,-73.345859216
54,NORTE DE SANTANDER,54250,EL TARRA,Municipio,8.678263671,-73.031759698
54,NORTE DE SANTANDER,54261,EL ZULIA,Municipio,8.081200092,-72.631521176
54,NORTE DE SANTANDER,54313,GRAMALOTE,Municipio,7.906522991,-72.807055815
54,NORTE DE SANTANDER,54344,HACARÍ,Municipio,8.361831987,-73.078263298
54,NORTE DE SANTANDER,54347,HERRÁN,Municipio,7.493955781,-72.492699981
54,NORTE DE SANTANDER,54377,LABATECA,Municipio,7.218372474,-72.482815141
54,NORTE DE SANTANDER,54385,LA ESPERANZA,Municipio,7.695233593,-73.361396723
54,NORTE DE SANTANDER,54398,LA PLAYA,Municipio,8.256757875,-73.187893266
54,NORTE DE SANTANDER,54405,LOS PATIOS,Municipio,7.742291094,-72.526807835
54,NORTE DE SANTANDER,54418,LOURDES,Municipio,7.963712759,-72.846702903
54,NORTE DE SANTANDER,54480,MUTISCUA,Municipio,7.31694997,-72.768345835
54,NORTE DE SANTANDER,54498,OCAÑA,Municipio,8.206637527,-73.337650332
54,NORTE DE SANTANDER,54518,PAMPLONA,Municipio,7.379057623,-72.675903475
54,NORTE DE SANTANDER,54520,PAMPLONITA,Municipio,7.48287886,-72.635154009
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Municipio,8.329138642,-72.411190655
54,NORTE DE SANTANDER,54599,RAGONVALIA,Municipio,7.595355974,-72.507566221
54,NORTE DE SANTANDER,54660,SALAZAR,Municipio,7.772747824,-72.867699587
54,NORTE DE SANTANDER,54670,SAN CALIXTO,Municipio,8.414441404,-73.217603803
54,NORTE DE SANTANDER,54673,SAN CAYETANO,Municipio,7.847872195,-72.609712034
54,NORTE DE SANTANDER,54680,SANTIAGO,Municipio,7.889234454,-72.718254104
54,NORTE DE SANTANDER,54720,SARDINATA,Municipio,8.215080767,-72.795809609
54,NORTE DE SANTANDER,54743,SILOS,Municipio,7.180991879,-72.786178841
54,NORTE DE SANTANDER,54800,TEORAMA,Municipio,8.760013794,-73.157140966
54,NORTE DE SANTANDER,54810,TIBÚ,Municipio,8.713507237,-72.79925855
54,NORTE DE SANTANDER,54820,TOLEDO,Municipio,7.225864961,-72.305934177
54,NORTE DE SANTANDER,54871,VILLA CARO,Municipio,7.936293173,-72.987594182
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,Municipio,7.718635863,-72.483611758
63,QUINDÍO,63001,ARMENIA,Municipio,4.499501128,-75.724899852
63,QUINDÍO,63111,BUENAVISTA,Municipio,4.366632382,-75.74403734
63,QUINDÍO,63130,CALARCÁ,Municipio,4.467879428,-75.65674719
63,QUINDÍO,63190,CIRCASIA,Municipio,4.604845344,-75.666884494
63,QUINDÍO,63212,CÓRDOBA,Municipio,4.395975176,-75.651323077
63,QUINDÍO,63272,FILANDIA,Municipio,4.669325347,-75.671469407
63,QUINDÍO,63302,GÉNOVA,Municipio,4.180107773,-75.760566947
63,QUINDÍO,63401,LA TEBAIDA,Municipio,4.426884849,-75.819273353
63,QUINDÍO,63470,MONTENEGRO,Municipio,4.521890945,-75.818065942
63,QUINDÍO,63548,PIJAO,Municipio,4.30397934,-75.683304171
63,QUINDÍO,63594,QUIMBAYA,Municipio,4.610273497,-75.792050869
63,QUINDÍO,63690,SALENTO,Municipio,4.611314654,-75.530921122
66,RISARALDA,66001,PEREIRA,Municipio,4.803662773,-75.795790934
66,RISARALDA,66045,APÍA,Municipio,5.139635357,-75.953538705
66,RISARALDA,66075,BALBOA,Municipio,4.918349676,-75.942753858
66,RISARALDA,66088,BELÉN DE UMBRÍA,Municipio,5.200398696,-75.867938933
66,RISARALDA,66170,DOSQUEBRADAS,Municipio,4.842021144,-75.669936549
66,RISARALDA,66318,GUÁTICA,Municipio,5.320295966,-75.804366589
66,RISARALDA,66383,LA CELIA,Municipio,4.988127679,-76.008226782
66,RISARALDA,66400,LA VIRGINIA,Municipio,4.904704187,-75.852081623
66,RISARALDA,66440,MARSELLA,Municipio,4.942936185,-75.753213896
66,RISARALDA,66456,MISTRATÓ,Municipio,5.414078141,-75.961353866
66,RISARALDA,66572,PUEBLO RICO,Municipio,5.286295408,-76.073594212
66,RISARALDA,66594,QUINCHÍA,Municipio,5.323906864,-75.713396832
66,RISARALDA,66682,SANTA ROSA DE CABAL,Municipio,4.833789828,-75.549501744
66,RISARALDA,66687,SANTUARIO,Municipio,5.076100313,-76.02286946
68,SANTANDER,68001,BUCARAMANGA,Municipio,7.155833544,-73.111569971
68,SANTANDER,68013,AGUADA,Municipio,6.182208476,-73.530385409
68,SANTANDER,68020,ALBANIA,Municipio,5.788190519,-73.792369285
68,SANTANDER,68051,ARATOCA,Municipio,6.716766585,-73.01162697
68,SANTANDER,68077,BARBOSA,Municipio,5.955617327,-73.623452292
68,SANTANDER,68079,BARICHARA,Municipio,6.647062543,-73.215184663
68,SANTANDER,68081,BARRANCABERMEJA,Municipio,7.054074558,-73.782116461
68,SANTANDER,68092,BETULIA,Municipio,7.033255886,-73.378723879
68,SANTANDER,68101,BOLÍVAR,Municipio,6.181715586,-73.920657034
68,SANTANDER,68121,CABRERA,Municipio,6.562543673,-73.250348922
68,SANTANDER,68132,CALIFORNIA,Municipio,7.331565443,-72.951318254
68,SANTANDER,68147,CAPITANEJO,Municipio,6.520200095,-72.674352026
68,SANTANDER,68152,CARCASÍ,Municipio,6.659675274,-72.569684339
68,SANTANDER,68160,CEPITÁ,Municipio,6.752465533,-72.92924629
68,SANTANDER,68162,CERRITO,Municipio,6.903923173,-72.645363244
68,SANTANDER,68167,CHARALÁ,Municipio,6.35099819,-73.061013821
68,SANTANDER,68169,CHARTA,Municipio,7.282973001,-72.978290565
68,SANTANDER,68176,CHIMA,Municipio,6.361627641,-73.401721444
68,SANTANDER,68179,CHIPATÁ,Municipio,6.067944658,-73.632391317
68,SANTANDER,68190,CIMITARRA,Municipio,6.40972961,-74.170304269
68,SANTANDER,68207,CONCEPCIÓN,Municipio,6.76062337,-72.618157347
68,SANTANDER,68209,CONFINES,Municipio,6.342314443,-73.25014013
68,SANTANDER,68211,CONTRATACIÓN,Municipio,6.303116611,-73.502115273
68,SANTANDER,68217,COROMORO,Municipio,6.234735779,-72.981768025
68,SANTANDER,68229,CURITÍ,Municipio,6.608966483,-73.05897888
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Municipio,6.664260002,-73.564752876
68,SANTANDER,68245,EL GUACAMAYO,Municipio,6.236115743,-73.497760502
68,SANTANDER,68250,EL PEÑÓN,Municipio,6.123389691,-74.000403973
68,SANTANDER,68255,EL PLAYÓN,Municipio,7.524284721,-73.181581916
68,SANTANDER,68264,ENCINO,Municipio,6.079061224,-73.062066649
68,SANTANDER,68266,ENCISO,Municipio,6.65824115,-72.680279389
68,SANTANDER,68271,FLORIÁN,Municipio,5.801106291,-73.955249308
68,SANTANDER,68276,FLORIDABLANCA,Municipio,7.079704598,-73.067992503
68,SANTANDER,68296,GALÁN,Municipio,6.671810994,-73.324671243
68,SANTANDER,68298,GÁMBITA,Municipio,5.924383558,-73.319399336
68,SANTANDER,68307,GIRÓN,Municipio,6.976734127,-73.205267004
68,SANTANDER,68318,GUACA,Municipio,6.9434341,-72.823698733
68,SANTANDER,68320,GUADALUPE,Municipio,6.233278248,-73.409774453
68,SANTANDER,68322,GUAPOTÁ,Municipio,6.319299865,-73.331152752
68,SANTANDER,68324,GUAVATÁ,Municipio,5.944894844,-73.721736707
68,SANTANDER,68327,GÜEPSA,Municipio,6.04656148,-73.578478539
68,SANTANDER,68344,HATO,Municipio,6.559878299,-73.361788405
68,SANTANDER,68368,JESÚS MARÍA,Municipio,5.872705896,-73.789974186
68,SANTANDER,68370,JORDÁN,Municipio,6.710814846,-73.121123602
68,SANTANDER,68377,LA BELLEZA,Municipio,5.895724341,-74.046765754
68,SANTANDER,68385,LANDÁZURI,Municipio,6.385234814,-73.78760899
68,SANTANDER,68397,LA PAZ,Municipio,6.21737437,-73.629771951
68,SANTANDER,68406,LEBRIJA,Municipio,7.204060063,-73.291380974
68,SANTANDER,68418,LOS SANTOS,Municipio,6.812162934,-73.107850857
68,SANTANDER,68425,MACARAVITA,Municipio,6.513745303,-72.585364919
68,SANTANDER,68432,MÁLAGA,Municipio,6.720222349,-72.738410914
68,SANTANDER,68444,MATANZA,Municipio,7.348778319,-73.054389973
68,SANTANDER,68464,MOGOTES,Municipio,6.492532315,-72.958347724
68,SANTANDER,68468,MOLAGAVITA,Municipio,6.643290559,-72.819162739
68,SANTANDER,68498,OCAMONTE,Municipio,6.355368858,-73.122118331
68,SANTANDER,68500,OIBA,Municipio,6.225596216,-73.279615153
68,SANTANDER,68502,ONZAGA,Municipio,6.335194548,-72.812058376
68,SANTANDER,68522,PALMAR,Municipio,6.525876964,-73.282473371
68,SANTANDER,68524,PALMAS DEL SOCORRO,Municipio,6.391750107,-73.282731743
68,SANTANDER,68533,PÁRAMO,Municipio,6.416631131,-73.171482319
68,SANTANDER,68547,PIEDECUESTA,Municipio,6.97082104,-73.014811964
68,SANTANDER,68549,PINCHOTE,Municipio,6.513892626,-73.175709863
68,SANTANDER,68572,PUENTE NACIONAL,Municipio,5.831129906,-73.678418153
68,SANTANDER,68573,PUERTO PARRA,Municipio,6.685278856,-73.957612558
68,SANTANDER,68575,PUERTO WILCHES,Municipio,7.398198257,-73.835469604
68,SANTANDER,68615,RIONEGRO,Municipio,7.474226085,-73.372464172
68,SANTANDER,68655,SABANA DE TORRES,Municipio,7.4065422,-73.571318074
68,SANTANDER,68669,SAN ANDRÉS,Municipio,6.796483063,-72.816132023
68,SANTANDER,68673,SAN BENITO,Municipio,6.076525355,-73.552953018
68,SANTANDER,68679,SAN GIL,Municipio,6.550778765,-73.118879111
68,SANTANDER,68682,SAN JOAQUÍN,Municipio,6.459879823,-72.85471883
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,Municipio,6.629400185,-72.739764227
68,SANTANDER,68686,SAN MIGUEL,Municipio,6.568121541,-72.643224968
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Municipio,6.894292346,-73.539003336
68,SANTANDER,68705,SANTA BÁRBARA,Municipio,6.988084711,-72.896089334
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Municipio,6.40890734,-73.582066089
68,SANTANDER,68745,SIMACOTA,Municipio,6.494231551,-73.459109916
68,SANTANDER,68755,SOCORRO,Municipio,6.462088241,-73.244360009
68,SANTANDER,68770,SUAITA,Municipio,6.101499739,-73.362257946
68,SANTANDER,68773,SUCRE,Municipio,5.983203734,-73.959362354
68,SANTANDER,68780,SURATÁ,Municipio,7.475402063,-72.987799659
68,SANTANDER,68820,TONA,Municipio,7.170891099,-72.939704433
68,SANTANDER,68855,VALLE DE SAN JOSÉ,Municipio,6.434578919,-73.10997171
68,SANTANDER,68861,VÉLEZ,Municipio,6.00741043,-73.690572558
68,SANTANDER,68867,VETAS,Municipio,7.322219563,-72.881569005
68,SANTANDER,68872,VILLANUEVA,Municipio,6.685867326,-73.16396916
68,SANTANDER,68895,ZAPATOCA,Municipio,6.813725566,-73.309750443
70,SUCRE,70001,SINCELEJO,Municipio,9.316673928,-75.431749665
70,SUCRE,70110,BUENAVISTA,Municipio,9.314972282,-74.980140573
70,SUCRE,70124,CAIMITO,Municipio,8.792311599,-75.131910629
70,SUCRE,70204,COLOSÓ,Municipio,9.494043427,-75.345286931
70,SUCRE,70215,COROZAL,Municipio,9.160624283,-75.238581777
70,SUCRE,70221,COVEÑAS,Municipio,9.394449802,-75.6574915
70,SUCRE,70230,CHALÁN,Municipio,9.569584598,-75.324209075
70,SUCRE,70233,EL ROBLE,Municipio,9.036231591,-75.145750378
70,SUCRE,70235,GALERAS,Municipio,9.135169096,-74.981347057
70,SUCRE,70265,GUARANDA,Municipio,8.337828523,-74.687349255
70,SUCRE,70400,LA UNIÓN,Municipio,8.811997799,-75.283222116
70,SUCRE,70418,LOS PALMITOS,Municipio,9.422380117,-75.21302191
70,SUCRE,70429,MAJAGUAL,Municipio,8.546148134,-74.710378834
70,SUCRE,70473,MORROA,Municipio,9.392496685,-75.327187442
70,SUCRE,70508,OVEJAS,Municipio,9.549655271,-75.188559161
70,SUCRE,70523,PALMITO,Municipio,9.334940293,-75.561990273
70,SUCRE,70670,SAMPUÉS,Municipio,9.165188649,-75.360274217
70,SUCRE,70678,SAN BENITO ABAD,Municipio,8.835634919,-74.964693983
70,SUCRE,70702,SAN JUAN DE BETULIA,Municipio,9.292019071,-75.213635785
70,SUCRE,70708,SAN MARCOS,Municipio,8.589220102,-75.172499549
70,SUCRE,70713,SAN ONOFRE,Municipio,9.814599536,-75.505229192
70,SUCRE,70717,SAN PEDRO,Municipio,9.396835638,-75.037418148
70,SUCRE,70742,SAN LUIS DE SINCÉ,Municipio,9.256299047,-75.093970889
70,SUCRE,70771,SUCRE,Municipio,8.814333477,-74.747531312
70,SUCRE,70820,SANTIAGO DE TOLÚ,Municipio,9.533810567,-75.535434694
70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,Municipio,9.490297716,-75.444511154
73,TOLIMA,73001,IBAGUÉ,Municipio,4.451921427,-75.252590995
73,TOLIMA,73024,ALPUJARRA,Municipio,3.390015064,-74.940782325
73,TOLIMA,73026,ALVARADO,Municipio,4.582625784,-74.986306856
73,TOLIMA,73030,AMBALEMA,Municipio,4.803365246,-74.80998676
73,TOLIMA,73043,ANZOÁTEGUI,Municipio,4.623390454,-75.201654227
73,TOLIMA,73055,ARMERO,Municipio,5.006758956,-74.847500949
73,TOLIMA,73067,ATACO,Municipio,3.37749064,-75.613732571
73,TOLIMA,73124,CAJAMARCA,Municipio,4.406971283,-75.497459183
73,TOLIMA,73148,CARMEN DE APICALÁ,Municipio,4.123416795,-74.747002457
73,TOLIMA,73152,CASABIANCA,Municipio,5.007003948,-75.194577027
73,TOLIMA,73168,CHAPARRAL,Municipio,3.743693084,-75.589866342
73,TOLIMA,73200,COELLO,Municipio,4.315603867,-74.914702557
73,TOLIMA,73217,COYAIMA,Municipio,3.775490271,-75.147202131
73,TOLIMA,73226,CUNDAY,Municipio,3.98252395,-74.689369077
73,TOLIMA,73236,DOLORES,Municipio,3.597863274,-74.802566735
73,TOLIMA,73268,ESPINAL,Municipio,4.166476969,-74.893529408
73,TOLIMA,73270,FALAN,Municipio,5.079256598,-74.957033717
73,TOLIMA,73275,FLANDES,Municipio,4.242813257,-74.837086379
73,TOLIMA,73283,FRESNO,Municipio,5.186694812,-75.052289947
73,TOLIMA,73319,GUAMO,Municipio,4.076501341,-74.97657287
73,TOLIMA,73347,HERVEO,Municipio,5.068553783,-75.243229587
73,TOLIMA,73349,HONDA,Municipio,5.179416561,-74.783030938
73,TOLIMA,73352,ICONONZO,Municipio,4.133276369,-74.539642569
73,TOLIMA,73408,LÉRIDA,Municipio,4.866034592,-74.923371784
73,TOLIMA,73411,LÍBANO,Municipio,4.877936755,-75.047630757
73,TOLIMA,73443,SAN SEBASTIÁN DE MARIQUITA,Municipio,5.235322593,-74.906680891
73,TOLIMA,73449,MELGAR,Municipio,4.193215498,-74.605174974
73,TOLIMA,73461,MURILLO,Municipio,4.826734468,-75.219939865
73,TOLIMA,73483,NATAGAIMA,Municipio,3.540518203,-75.122009994
73,TOLIMA,73504,ORTEGA,Municipio,3.937793962,-75.278243144
73,TOLIMA,73520,PALOCABILDO,Municipio,5.094035737,-75.018450495
73,TOLIMA,73547,PIEDRAS,Municipio,4.433764446,-74.99879938
73,TOLIMA,73555,PLANADAS,Municipio,3.09897343,-75.81684413
73,TOLIMA,73563,PRADO,Municipio,3.729166649,-74.872477056
73,TOLIMA,73585,PURIFICACIÓN,Municipio,3.854281614,-74.874511547
73,TOLIMA,73616,RIOBLANCO,Municipio,3.468077548,-75.854811025
73,TOLIMA,73622,RONCESVALLES,Municipio,4.097861181,-75.594280268
73,TOLIMA,73624,ROVIRA,Municipio,4.216730954,-75.347583635
73,TOLIMA,73671,SALDAÑA,Municipio,3.912542787,-75.018597615
73,TOLIMA,73675,SAN ANTONIO,Municipio,3.926088268,-75.509910041
73,TOLIMA,73678,SAN LUIS,Municipio,4.057271684,-75.163208055
73,TOLIMA,73686,SANTA ISABEL,Municipio,4.740827622,-75.200699463
73,TOLIMA,73770,SUÁREZ,Municipio,3.969210629,-74.844487379
73,TOLIMA,73854,VALLE DE SAN JUAN,Municipio,4.182125647,-75.171482368
73,TOLIMA,73861,VENADILLO,Municipio,4.70988172,-74.920898857
73,TOLIMA,73870,VILLAHERMOSA,Municipio,4.965753461,-75.155929691
73,TOLIMA,73873,VILLARRICA,Municipio,3.854384097,-74.618966231
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,Municipio,3.399043723,-76.576492589
76,VALLE DEL CAUCA,76020,ALCALÁ,Municipio,4.6788971,-75.782979317
76,VALLE DEL CAUCA,76036,ANDALUCÍA,Municipio,4.153314228,-76.160633411
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,Municipio,4.795927292,-76.029630488
76,VALLE DEL CAUCA,76054,ARGELIA,Municipio,4.704287864,-76.141649985
76,VALLE DEL CAUCA,76100,BOLÍVAR,Municipio,4.393118861,-76.349820385
76,VALLE DEL CAUCA,76109,BUENAVENTURA,Municipio,3.493340766,-77.118728315
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,Municipio,3.819854318,-75.983124185
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,Municipio,4.196852991,-76.089610303
76,VALLE DEL CAUCA,76122,CAICEDONIA,Municipio,4.308997973,-75.836725668
76,VALLE DEL CAUCA,76126,CALIMA,Municipio,3.923271619,-76.642604838
76,VALLE DEL CAUCA,76130,CANDELARIA,Municipio,3.382091564,-76.383176631
76,VALLE DEL CAUCA,76147,CARTAGO,Municipio,4.70684716,-75.917908459
76,VALLE DEL CAUCA,76233,DAGUA,Municipio,3.649822218,-76.720393465
76,VALLE DEL CAUCA,76243,EL ÁGUILA,Municipio,4.917562873,-76.066010008
76,VALLE DEL CAUCA,76246,EL CAIRO,Municipio,4.756063701,-76.215028258
76,VALLE DEL CAUCA,76248,EL CERRITO,Municipio,3.656072873,-76.308417837
76,VALLE DEL CAUCA,76250,EL DOVIO,Municipio,4.539979729,-76.287627013
76,VALLE DEL CAUCA,76275,FLORIDA,Municipio,3.304104295,-76.164773067
76,VALLE DEL CAUCA,76306,GINEBRA,Municipio,3.74410441,-76.19082004
76,VALLE DEL CAUCA,76318,GUACARÍ,Municipio,3.759414991,-76.345182773
76,VALLE DEL CAUCA,76364,JAMUNDÍ,Municipio,3.213892389,-76.627604178
76,VALLE DEL CAUCA,76377,LA CUMBRE,Municipio,3.694303106,-76.589899052
76,VALLE DEL CAUCA,76400,LA UNIÓN,Municipio,4.537937391,-76.103289827
76,VALLE DEL CAUCA,76403,LA VICTORIA,Municipio,4.483511142,-75.966773027
76,VALLE DEL CAUCA,76497,OBANDO,Municipio,4.597588666,-75.949199698
76,VALLE DEL CAUCA,76520,PALMIRA,Municipio,3.558392876,-76.227799721
76,VALLE DEL CAUCA,76563,PRADERA,Municipio,3.42063665,-76.178418412
76,VALLE DEL CAUCA,76606,RESTREPO,Municipio,3.806494973,-76.534898533
